date,open,high,low,close,volume,barCount,wap
20260203  09:00:00,142.15,142.15,141.59,141.59,0,0,141.59
20260203  09:05:00,141.6,142.07,141.6,142.07,0,0,142.07
20260203  09:10:00,141.96,141.97,140.8,140.82,0,0,140.82
20260203  09:15:00,140.73,141.32,140.61,141.19,0,0,141.19
20260203  09:20:00,141.2,141.2,140.72,140.72,0,0,140.72
20260203  09:25:00,140.72,140.74,140.47,140.5,0,0,140.5
20260203  09:30:00,140.53,140.75,140.51,140.75,0,0,140.75
20260203  09:35:00,141.17,141.18,140.94,141.0,0,0,141.0
20260203  09:40:00,141.0,141.24,141.0,141.05,0,0,141.05
20260203  09:50:00,141.03,141.37,141.03,141.37,0,0,141.37
20260203  09:55:00,141.37,141.37,141.19,141.19,0,0,141.19
20260203  10:00:00,141.3,141.52,141.3,141.51,0,0,141.51
20260203  10:05:00,141.46,141.75,141.45,141.62,0,0,141.62
20260203  10:10:00,141.61,141.85,141.49,141.64,0,0,141.64
20260203  10:15:00,141.66,141.88,141.66,141.68,0,0,141.68
20260203  10:20:00,141.51,141.65,141.51,141.59,0,0,141.59
20260203  10:25:00,141.66,141.97,141.66,141.92,0,0,141.92
20260203  10:30:00,141.7,141.95,141.54,141.54,0,0,141.54
20260203  10:35:00,141.58,141.58,141.22,141.33,0,0,141.33
20260203  10:40:00,141.33,141.42,141.3,141.42,0,0,141.42
20260203  10:45:00,141.36,141.61,141.36,141.59,0,0,141.59
20260203  10:50:00,141.6,141.6,141.21,141.31,0,0,141.31
20260203  10:55:00,141.15,141.15,140.93,141.09,0,0,141.09
20260203  11:00:00,141.09,141.1,141.02,141.02,0,0,141.02
20260203  11:05:00,141.23,141.34,141.1,141.26,0,0,141.26
20260203  11:10:00,141.26,141.34,141.2,141.21,0,0,141.21
20260203  11:15:00,141.24,141.36,141.24,141.29,0,0,141.29
20260203  11:20:00,141.01,141.04,140.95,141.03,0,0,141.03
20260203  11:25:00,141.16,141.16,140.56,140.72,0,0,140.72
20260203  11:30:00,140.8,140.96,140.41,140.81,0,0,140.81
20260203  11:35:00,141.0,141.03,140.8,140.8,0,0,140.8
20260203  11:40:00,140.97,140.98,140.92,140.95,0,0,140.95
20260203  11:45:00,141.1,141.1,141.07,141.09,0,0,141.09
20260203  11:50:00,141.09,141.09,140.85,140.85,0,0,140.85
20260203  11:55:00,140.94,141.0,140.63,140.63,0,0,140.63
20260203  12:00:00,140.62,140.73,140.27,140.55,0,0,140.55
20260203  12:05:00,140.42,140.87,140.42,140.75,0,0,140.75
20260203  12:10:00,140.61,141.0,140.511,140.78,0,0,140.78
20260203  12:15:00,140.77,140.94,140.7,140.94,0,0,140.94
20260203  12:20:00,140.93,140.98,140.83,140.85,0,0,140.85
20260203  12:25:00,140.88,141.18,140.88,141.18,0,0,141.18
20260203  12:30:00,141.1,141.34,140.96,141.059,0,0,141.059
20260203  12:35:00,141.05,141.26,141.05,141.2,0,0,141.2
20260203  12:40:00,141.16,141.18,141.02,141.02,0,0,141.02
20260203  12:45:00,141.2,141.48,141.2,141.48,0,0,141.48
20260203  12:50:00,141.389,141.39,141.16,141.2,0,0,141.2
20260203  12:55:00,141.2,141.28,141.1,141.1,0,0,141.1
20260203  13:00:00,142.11,142.4102,140.21,140.8,0,0,140.8
20260203  13:05:00,141.0,142.41,140.6,140.99,0,0,140.99
20260203  13:10:00,141.0,141.14,140.7,140.72,0,0,140.72
20260203  13:15:00,140.9,141.03,140.65,140.8862,0,0,140.8862
20260203  13:20:00,140.67,140.89,140.5455,140.62,0,0,140.62
20260203  13:25:00,140.79,140.8999,140.63,140.65,0,0,140.65
20260203  13:30:00,140.88,141.05,140.57,140.68,0,0,140.68
20260203  13:35:00,140.7,140.81,140.61,140.75,0,0,140.75
20260203  13:40:00,140.69,140.7889,140.5,140.551,0,0,140.551
20260203  13:45:00,140.68,140.74,140.5212,140.6,0,0,140.6
20260203  13:50:00,140.52,140.73,140.21,140.5,0,0,140.5
20260203  13:55:00,140.5,140.68,140.35,140.51,0,0,140.51
20260203  14:00:00,140.4984,140.73,140.4,140.62,0,0,140.62
20260203  14:05:00,140.5013,140.77,140.42,140.68,0,0,140.68
20260203  14:10:00,140.68,141.02,140.67,140.9792,0,0,140.9792
20260203  14:15:00,140.98,141.01,140.51,140.6002,0,0,140.6002
20260203  14:20:00,140.6013,140.6807,140.24,140.5297,0,0,140.5297
20260203  14:25:00,140.53,140.79,140.0999,140.0999,0,0,140.0999
20260203  14:30:00,140.0500030517578,140.13999938964844,138.5,138.77999877929688,591469,0,138.77999877929688
20260203  14:35:00,138.63999938964844,139.13999938964844,137.30999755859375,137.66000366210938,342394,0,137.66000366210938
20260203  14:40:00,137.67010498046875,138.02000427246094,136.25,137.05499267578125,333290,0,137.05499267578125
20260203  14:45:00,137.0,138.9199981689453,137.0,138.79119873046875,279874,0,138.79119873046875
20260203  14:50:00,138.74000549316406,138.80819702148438,136.47000122070312,136.47000122070312,187817,0,136.47000122070312
20260203  14:55:00,136.47500610351562,136.62510681152344,135.02999877929688,135.1999969482422,373826,0,135.1999969482422
20260203  15:00:00,135.25,135.9600067138672,134.35000610351562,135.72999572753906,386586,0,135.72999572753906
20260203  15:05:00,135.6999969482422,136.49000549316406,134.61000061035156,135.90499877929688,234172,0,135.90499877929688
20260203  15:10:00,135.86000061035156,136.0780029296875,134.92140197753906,135.46499633789062,211132,0,135.46499633789062
20260203  15:15:00,135.41000366210938,136.4149932861328,135.02000427246094,135.8800048828125,229021,0,135.8800048828125
20260203  15:20:00,135.8300018310547,136.91000366210938,135.61070251464844,135.63119506835938,181408,0,135.63119506835938
20260203  15:25:00,135.77000427246094,137.75,135.49000549316406,136.81959533691406,211676,0,136.81959533691406
20260203  15:30:00,136.7725067138672,137.74989318847656,136.02999877929688,136.9199981689453,175450,0,136.9199981689453
20260203  15:35:00,136.875,136.875,136.08999633789062,136.77000427246094,108745,0,136.77000427246094
20260203  15:40:00,136.77000427246094,136.82989501953125,135.6300048828125,135.74159240722656,101331,0,135.74159240722656
20260203  15:45:00,135.71499633789062,137.1649932861328,135.52020263671875,137.16000366210938,141338,0,137.16000366210938
20260203  15:50:00,137.1649932861328,137.9600067138672,136.85000610351562,137.9499969482422,146190,0,137.9499969482422
20260203  15:55:00,137.9499969482422,138.83990478515625,137.82000732421875,138.28709411621094,133392,0,138.28709411621094
20260203  16:00:00,138.25,138.3699951171875,137.35000610351562,137.39999389648438,103956,0,137.39999389648438
20260203  16:05:00,137.35009765625,137.5050048828125,136.39999389648438,136.77000427246094,121999,0,136.77000427246094
20260203  16:10:00,136.74000549316406,136.8800048828125,136.0605926513672,136.71499633789062,99992,0,136.71499633789062
20260203  16:15:00,136.7154998779297,136.77999877929688,135.6699981689453,136.08999633789062,118860,0,136.08999633789062
20260203  16:20:00,136.08999633789062,136.3699951171875,135.5399932861328,135.55999755859375,103920,0,135.55999755859375
20260203  16:25:00,135.52000427246094,136.3199005126953,135.25,135.25,127151,0,135.25
20260203  16:30:00,135.25,135.92999267578125,135.1999969482422,135.34500122070312,120068,0,135.34500122070312
20260203  16:35:00,135.40989685058594,135.49000549316406,135.19000244140625,135.49000549316406,101055,0,135.49000549316406
20260203  16:40:00,135.5050048828125,136.17640686035156,135.14999389648438,135.3300018310547,108196,0,135.3300018310547
20260203  16:45:00,135.35989379882812,135.91000366210938,135.11419677734375,135.72999572753906,91389,0,135.72999572753906
20260203  16:50:00,135.72500610351562,136.1699981689453,135.36000061035156,136.05999755859375,110272,0,136.05999755859375
20260203  16:55:00,136.02000427246094,136.3603973388672,135.6300048828125,135.6699981689453,74014,0,135.6699981689453
20260203  17:00:00,135.64999389648438,135.79739379882812,135.19000244140625,135.25689697265625,82460,0,135.25689697265625
20260203  17:05:00,135.25,135.2550048828125,134.05999755859375,134.20599365234375,222381,0,134.20599365234375
20260203  17:10:00,134.1999969482422,134.3300018310547,133.5,133.77000427246094,281736,0,133.77000427246094
20260203  17:15:00,133.77000427246094,134.20579528808594,133.6999969482422,133.7100067138672,146680,0,133.7100067138672
20260203  17:20:00,133.72999572753906,134.0399932861328,133.4705047607422,133.60000610351562,201376,0,133.60000610351562
20260203  17:25:00,133.60000610351562,133.66000366210938,132.62460327148438,132.66009521484375,264023,0,132.66009521484375
20260203  17:30:00,132.66000366210938,132.99000549316406,132.26010131835938,132.36000061035156,227267,0,132.36000061035156
20260203  17:35:00,132.36000061035156,132.8300018310547,132.0,132.05999755859375,187407,0,132.05999755859375
20260203  17:40:00,132.05999755859375,132.11900329589844,131.50140380859375,131.50999450683594,237317,0,131.50999450683594
20260203  17:45:00,131.50999450683594,131.63999938964844,131.0800018310547,131.24000549316406,229368,0,131.24000549316406
20260203  17:50:00,131.27999877929688,132.1199951171875,130.70480346679688,130.75999450683594,257778,0,130.75999450683594
20260203  17:55:00,130.77999877929688,131.1699981689453,130.4499969482422,130.5500030517578,167419,0,130.5500030517578
20260203  18:00:00,130.55999755859375,131.1638946533203,130.38999938964844,130.44000244140625,155897,0,130.44000244140625
20260203  18:05:00,130.39999389648438,131.08999633789062,130.3302001953125,130.94500732421875,197669,0,130.94500732421875
20260203  18:10:00,130.89999389648438,131.1199951171875,129.6999969482422,129.89500427246094,310866,0,129.89500427246094
20260203  18:15:00,129.88999938964844,129.94000244140625,129.3101043701172,129.66729736328125,267338,0,129.66729736328125
20260203  18:20:00,129.61000061035156,129.79989624023438,128.89999389648438,129.02999877929688,259118,0,129.02999877929688
20260203  18:25:00,129.00999450683594,129.3000030517578,128.6199951171875,128.86000061035156,264500,0,128.86000061035156
20260203  18:30:00,128.8300018310547,129.2899932861328,128.64999389648438,129.19000244140625,172898,0,129.19000244140625
20260203  18:35:00,129.1999969482422,129.2899932861328,128.5399932861328,128.9600067138672,228218,0,128.9600067138672
20260203  18:40:00,128.94000244140625,129.0800018310547,128.13999938964844,128.19000244140625,219864,0,128.19000244140625
20260203  18:45:00,128.17129516601562,128.41000366210938,127.86000061035156,127.94000244140625,292392,0,127.94000244140625
20260203  18:50:00,127.92500305175781,128.00990295410156,127.2300033569336,127.33000183105469,258165,0,127.33000183105469
20260203  18:55:00,127.33999633789062,128.5198974609375,126.84269714355469,126.87999725341797,258419,0,126.87999725341797
20260203  19:00:00,126.87000274658203,127.45999908447266,126.74009704589844,126.96499633789062,253965,0,126.96499633789062
20260203  19:05:00,126.95500183105469,127.81990051269531,126.83999633789062,127.22000122070312,214759,0,127.22000122070312
20260203  19:10:00,127.22699737548828,129.5399932861328,127.22699737548828,129.22999572753906,460268,0,129.22999572753906
20260203  19:15:00,129.2899932861328,130.5399932861328,128.60110473632812,130.37440490722656,315282,0,130.37440490722656
20260203  19:20:00,130.3800048828125,130.47000122070312,129.6199951171875,129.69000244140625,254725,0,129.69000244140625
20260203  19:25:00,129.69000244140625,129.92990112304688,128.9600067138672,129.11000061035156,175242,0,129.11000061035156
20260203  19:30:00,129.0500030517578,129.49000549316406,128.00999450683594,128.39999389648438,253426,0,128.39999389648438
20260203  19:35:00,128.3800048828125,129.72999572753906,128.3800048828125,129.6300048828125,161230,0,129.6300048828125
20260203  19:40:00,129.6199951171875,129.97000122070312,129.13009643554688,129.30999755859375,140557,0,129.30999755859375
20260203  19:45:00,129.27499389648438,129.92999267578125,128.8000030517578,128.9001007080078,249200,0,128.9001007080078
20260203  19:50:00,128.9893035888672,129.6199951171875,128.4199981689453,129.33999633789062,122477,0,129.33999633789062
20260203  19:55:00,129.3800048828125,130.06900024414062,129.25999450683594,129.31500244140625,146768,0,129.31500244140625
20260203  20:00:00,129.27000427246094,129.67999267578125,128.82000732421875,129.0800018310547,120725,0,129.0800018310547
20260203  20:05:00,129.0800018310547,129.41000366210938,128.75999450683594,129.20069885253906,110111,0,129.20069885253906
20260203  20:10:00,129.13999938964844,129.89999389648438,129.10000610351562,129.4600067138672,115742,0,129.4600067138672
20260203  20:15:00,129.4199981689453,130.6999969482422,129.0,129.97999572753906,174649,0,129.97999572753906
20260203  20:20:00,129.94000244140625,130.02000427246094,129.35000610351562,129.9250030517578,147259,0,129.9250030517578
20260203  20:25:00,129.97000122070312,131.06649780273438,129.96499633789062,130.92849731445312,211875,0,130.92849731445312
20260203  20:30:00,130.97000122070312,132.47999572753906,130.97000122070312,132.19439697265625,284246,0,132.19439697265625
20260203  20:35:00,132.1300048828125,132.91000366210938,132.00999450683594,132.82000732421875,229271,0,132.82000732421875
20260203  20:40:00,132.83999633789062,132.8730010986328,132.3699951171875,132.69000244140625,206500,0,132.69000244140625
20260203  20:45:00,132.72999572753906,132.75950622558594,131.82000732421875,132.23500061035156,290083,0,132.23500061035156
20260203  20:50:00,132.24000549316406,133.2899932861328,132.19000244140625,133.26499938964844,300198,0,133.26499938964844
20260203  20:55:00,133.26499938964844,133.47999572753906,133.09500122070312,133.27000427246094,625184,0,133.27000427246094
20260203  21:00:00,133.38,134.68,132.73,133.26,0,0,133.26
20260203  21:05:00,134.5,134.68,133.26,134.22,0,0,134.22
20260203  21:10:00,134.35,134.43,133.26,134.05,0,0,134.05
20260203  21:15:00,134.13,134.13,133.0,133.07,0,0,133.07
20260203  21:20:00,133.04,133.8,132.61,133.38,0,0,133.38
20260203  21:25:00,133.5048,133.6,133.02,133.4,0,0,133.4
20260203  21:30:00,133.33,133.8,133.2,133.35,0,0,133.35
20260203  21:35:00,133.22,133.35,132.79,132.82,0,0,132.82
20260203  21:40:00,133.1,133.33,132.61,133.0,0,0,133.0
20260203  21:45:00,132.61,133.05,132.61,132.75,0,0,132.75
20260203  21:50:00,132.8,133.0,132.61,132.7,0,0,132.7
20260203  21:55:00,132.7,133.0,132.5,132.71,0,0,132.71
20260203  22:00:00,132.9551,133.0,132.6,132.71,0,0,132.71
20260203  22:05:00,132.7081,132.8,131.58,132.2628,0,0,132.2628
20260203  22:10:00,132.02,132.3,131.61,131.83,0,0,131.83
20260203  22:15:00,131.8,132.2,131.51,131.99,0,0,131.99
20260203  22:20:00,131.97,132.3,131.74,132.22,0,0,132.22
20260203  22:25:00,132.19,132.79,131.93,132.79,0,0,132.79
20260203  22:30:00,132.5,133.0,132.4,132.53,0,0,132.53
20260203  22:35:00,132.3,133.0,132.0,132.1085,0,0,132.1085
20260203  22:40:00,132.25,132.7,132.2,132.68,0,0,132.68
20260203  22:45:00,132.7,132.7,131.77,131.7752,0,0,131.7752
20260203  22:50:00,131.8208,132.18,131.8208,132.0,0,0,132.0
20260203  22:55:00,132.0866,132.5,131.8,131.8,0,0,131.8
20260203  23:00:00,132.05,132.45,131.83,131.89,0,0,131.89
20260203  23:05:00,131.9,132.18,131.54,131.61,0,0,131.61
20260203  23:10:00,131.86,132.16,131.65,132.0,0,0,132.0
20260203  23:15:00,132.06,132.39,131.75,132.04,0,0,132.04
20260203  23:20:00,132.09,132.1862,131.6528,131.98,0,0,131.98
20260203  23:25:00,131.81,132.39,131.75,132.1,0,0,132.1
20260203  23:30:00,132.0,132.29,132.0,132.11,0,0,132.11
20260203  23:35:00,132.11,132.2,132.0,132.18,0,0,132.18
20260203  23:40:00,132.0,132.18,132.0,132.1,0,0,132.1
20260203  23:45:00,132.0,132.18,131.86,132.18,0,0,132.18
20260203  23:50:00,132.1566,132.1588,131.9,131.9967,0,0,131.9967
20260203  23:55:00,131.8635,132.2,131.8635,132.065,0,0,132.065
20260204  09:00:00,132.87,133.23,132.69,132.9,0,0,132.9
20260204  09:05:00,133.1,133.16,132.78,132.78,0,0,132.78
20260204  09:10:00,132.79,132.87,132.5,132.5,0,0,132.5
20260204  09:15:00,132.55,132.69,132.3,132.33,0,0,132.33
20260204  09:20:00,132.36,132.48,132.28,132.48,0,0,132.48
20260204  09:25:00,132.4,132.4,132.27,132.34,0,0,132.34
20260204  09:30:00,132.4,132.4,132.25,132.3,0,0,132.3
20260204  09:35:00,132.31,132.36,132.1,132.36,0,0,132.36
20260204  09:40:00,132.3,132.3,132.0,132.02,0,0,132.02
20260204  09:45:00,132.06,132.06,132.06,132.06,0,0,132.06
20260204  09:50:00,132.32,132.32,132.29,132.29,0,0,132.29
20260204  09:55:00,132.12,132.36,132.12,132.36,0,0,132.36
20260204  10:00:00,132.3,132.46,132.22,132.46,0,0,132.46
20260204  10:05:00,132.5,132.75,132.5,132.61,0,0,132.61
20260204  10:10:00,132.59,132.59,132.57,132.57,0,0,132.57
20260204  10:15:00,132.61,132.86,132.61,132.86,0,0,132.86
20260204  10:20:00,132.77,132.85,132.7,132.8,0,0,132.8
20260204  10:25:00,132.8,132.88,132.75,132.8,0,0,132.8
20260204  10:30:00,132.9,133.0,132.9,133.0,0,0,133.0
20260204  10:35:00,133.14,133.14,132.61,133.0,0,0,133.0
20260204  10:40:00,133.0,133.0,132.89,132.89,0,0,132.89
20260204  10:45:00,132.97,132.98,132.83,132.83,0,0,132.83
20260204  10:50:00,132.87,133.03,132.87,133.02,0,0,133.02
20260204  10:55:00,133.15,133.26,133.15,133.26,0,0,133.26
20260204  11:00:00,132.96,132.96,132.5,132.51,0,0,132.51
20260204  11:05:00,132.78,132.78,132.28,132.42,0,0,132.42
20260204  11:10:00,132.21,132.25,132.05,132.25,0,0,132.25
20260204  11:15:00,132.15,132.38,131.87,131.99,0,0,131.99
20260204  11:20:00,132.24,132.3,132.2,132.3,0,0,132.3
20260204  11:25:00,132.5,132.5,132.3,132.3,0,0,132.3
20260204  11:30:00,132.3,132.4,132.27,132.4,0,0,132.4
20260204  11:35:00,132.52,132.71,132.4,132.49,0,0,132.49
20260204  11:40:00,132.36,132.36,132.36,132.36,0,0,132.36
20260204  11:45:00,132.47,132.64,132.47,132.64,0,0,132.64
20260204  11:50:00,132.5,132.77,132.5,132.77,0,0,132.77
20260204  11:55:00,132.7,132.7,132.7,132.7,0,0,132.7
20260204  12:00:00,132.49,132.6,132.45,132.6,0,0,132.6
20260204  12:05:00,132.6,132.6,132.4,132.43,0,0,132.43
20260204  12:10:00,132.34,132.51,132.32,132.51,0,0,132.51
20260204  12:15:00,132.52,132.65,132.52,132.65,0,0,132.65
20260204  12:20:00,132.75,132.76,132.62,132.62,0,0,132.62
20260204  12:25:00,132.69,132.7,132.5,132.55,0,0,132.55
20260204  12:30:00,132.55,132.67,132.55,132.65,0,0,132.65
20260204  12:35:00,132.58,132.62,132.4,132.4,0,0,132.4
20260204  12:40:00,132.48,132.53,132.4,132.52,0,0,132.52
20260204  12:45:00,132.559,132.59,132.48,132.59,0,0,132.59
20260204  12:50:00,132.48,132.48,132.19,132.31,0,0,132.31
20260204  12:55:00,132.37,132.37,132.17,132.17,0,0,132.17
20260204  13:00:00,132.58,133.497,131.928,132.58,0,0,132.58
20260204  13:05:00,132.4,133.47,131.7565,131.9208,0,0,131.9208
20260204  13:10:00,131.815,132.277,131.75,132.277,0,0,132.277
20260204  13:15:00,132.06,132.06,131.5,131.5,0,0,131.5
20260204  13:20:00,131.55,131.8,131.1,131.456,0,0,131.456
20260204  13:25:00,131.61,131.79,131.2,131.52,0,0,131.52
20260204  13:30:00,131.2,131.82,131.11,131.48,0,0,131.48
20260204  13:35:00,131.33,131.59,131.01,131.01,0,0,131.01
20260204  13:40:00,131.01,131.5,130.7,131.27,0,0,131.27
20260204  13:45:00,131.2,131.2,129.93,130.13,0,0,130.13
20260204  13:50:00,130.0907,130.5,129.6657,129.92,0,0,129.92
20260204  13:55:00,130.0,130.08,129.25,129.48,0,0,129.48
20260204  14:00:00,129.4235,129.8,129.25,129.4,0,0,129.4
20260204  14:05:00,129.59,130.25,129.5001,129.8,0,0,129.8
20260204  14:10:00,129.98,130.25,129.66,130.08,0,0,130.08
20260204  14:15:00,130.05,130.35,129.76,130.28,0,0,130.28
20260204  14:20:00,130.2145,130.5,130.07,130.2942,0,0,130.2942
20260204  14:25:00,130.07,130.84,129.71,130.06,0,0,130.06
20260204  14:30:00,130.2449951171875,130.3300018310547,128.01010131835938,128.5500030517578,790977,0,128.5500030517578
20260204  14:35:00,128.5500030517578,130.8199005126953,127.63999938964844,128.75999450683594,311836,0,128.75999450683594
20260204  14:40:00,128.75999450683594,129.60000610351562,128.1999969482422,129.44500732421875,215492,0,129.44500732421875
20260204  14:45:00,129.36000061035156,130.22000122070312,128.33999633789062,129.75,200500,0,129.75
20260204  14:50:00,129.7899932861328,129.9799041748047,127.05999755859375,127.4749984741211,344860,0,127.4749984741211
20260204  14:55:00,127.52999877929688,127.80000305175781,125.48860168457031,125.9000015258789,349731,0,125.9000015258789
20260204  15:00:00,125.91999816894531,126.2698974609375,124.72000122070312,125.63999938964844,488775,0,125.63999938964844
20260204  15:05:00,125.63999938964844,128.45989990234375,125.18000030517578,128.1699981689453,341205,0,128.1699981689453
20260204  15:10:00,128.22999572753906,128.97000122070312,127.45999908447266,128.37399291992188,279140,0,128.37399291992188
20260204  15:15:00,128.27000427246094,128.75999450683594,127.62999725341797,127.7750015258789,257617,0,127.7750015258789
20260204  15:20:00,127.72000122070312,129.25,127.72000122070312,128.89500427246094,265196,0,128.89500427246094
20260204  15:25:00,128.88499450683594,129.8800048828125,127.81999969482422,128.44000244140625,271405,0,128.44000244140625
20260204  15:30:00,128.4886932373047,128.58999633789062,126.17829895019531,126.2531967163086,193012,0,126.2531967163086
20260204  15:35:00,126.3125,127.875,125.26000213623047,126.88500213623047,306493,0,126.88500213623047
20260204  15:40:00,126.87000274658203,128.9499969482422,126.70549774169922,127.68000030517578,233267,0,127.68000030517578
20260204  15:45:00,127.5000991821289,127.96600341796875,126.19000244140625,126.5,165750,0,126.5
20260204  15:50:00,126.5,127.03980255126953,126.08000183105469,126.73999786376953,122211,0,126.73999786376953
20260204  15:55:00,126.70999908447266,127.27010345458984,126.25,126.74500274658203,132956,0,126.74500274658203
20260204  16:00:00,126.80000305175781,127.0999984741211,125.80000305175781,125.9800033569336,2294228,0,125.9800033569336
20260204  16:05:00,126.01000213623047,126.20999908447266,125.4000015258789,125.42500305175781,0,0,125.42500305175781
20260204  16:10:00,125.42500305175781,126.4999008178711,125.1500015258789,125.78890228271484,200237,0,125.78890228271484
20260204  16:15:00,125.7249984741211,125.95999908447266,124.66000366210938,124.73999786376953,231399,0,124.73999786376953
20260204  16:20:00,124.74500274658203,125.04989624023438,123.8499984741211,124.80000305175781,324645,0,124.80000305175781
20260204  16:25:00,124.78500366210938,125.54000091552734,124.25,125.0,255790,0,125.0
20260204  16:30:00,125.03500366210938,125.20999908447266,123.4800033569336,123.5647964477539,225091,0,123.5647964477539
20260204  16:35:00,123.56999969482422,123.7300033569336,122.66000366210938,122.8499984741211,335012,0,122.8499984741211
20260204  16:40:00,122.88999938964844,123.13999938964844,122.26000213623047,122.26100158691406,359332,0,122.26100158691406
20260204  16:45:00,122.283203125,122.64990234375,122.0199966430664,122.45999908447266,336976,0,122.45999908447266
20260204  16:50:00,122.48999786376953,123.7499008178711,122.45010375976562,123.63999938964844,257793,0,123.63999938964844
20260204  16:55:00,123.68000030517578,124.98999786376953,123.62999725341797,124.64990234375,215437,0,124.64990234375
20260204  17:00:00,124.51000213623047,124.83000183105469,124.1500015258789,124.31999969482422,115407,0,124.31999969482422
20260204  17:05:00,124.30500030517578,124.44999694824219,123.6500015258789,123.75,109421,0,123.75
20260204  17:10:00,123.69499969482422,125.01000213623047,123.37999725341797,124.77999877929688,187641,0,124.77999877929688
20260204  17:15:00,124.79000091552734,125.0,123.65010070800781,123.66729736328125,111614,0,123.66729736328125
20260204  17:20:00,123.66000366210938,123.66000366210938,122.51000213623047,122.72000122070312,140266,0,122.72000122070312
20260204  17:25:00,122.7249984741211,123.0,121.61000061035156,122.26499938964844,336658,0,122.26499938964844
20260204  17:30:00,122.26499938964844,123.12000274658203,122.0999984741211,122.52010345458984,161045,0,122.52010345458984
20260204  17:35:00,122.56999969482422,122.80999755859375,121.52999877929688,121.66999816894531,131032,0,121.66999816894531
20260204  17:40:00,121.5999984741211,122.2699966430664,121.33000183105469,122.19000244140625,187104,0,122.19000244140625
20260204  17:45:00,122.1417007446289,122.85990142822266,121.25,121.26000213623047,191338,0,121.26000213623047
20260204  17:50:00,121.26000213623047,121.87210083007812,121.18800354003906,121.66000366210938,146099,0,121.66000366210938
20260204  17:55:00,121.73999786376953,122.44999694824219,121.63999938964844,122.00499725341797,153270,0,122.00499725341797
20260204  18:00:00,122.01000213623047,122.16000366210938,121.36000061035156,122.0199966430664,127658,0,122.0199966430664
20260204  18:05:00,122.06999969482422,122.82990264892578,121.30000305175781,121.38500213623047,168972,0,121.38500213623047
20260204  18:10:00,121.3949966430664,122.33000183105469,121.3301010131836,122.07499694824219,120073,0,122.07499694824219
20260204  18:15:00,122.05000305175781,123.08000183105469,122.0,122.8572006225586,236173,0,122.8572006225586
20260204  18:20:00,122.91000366210938,123.11000061035156,122.16000366210938,122.55500030517578,176434,0,122.55500030517578
20260204  18:25:00,122.53500366210938,124.25,122.53500366210938,123.9749984741211,161082,0,123.9749984741211
20260204  18:30:00,124.02999877929688,124.22000122070312,123.08000183105469,123.86000061035156,179992,0,123.86000061035156
20260204  18:35:00,123.94000244140625,124.64990234375,123.70999908447266,124.5250015258789,168430,0,124.5250015258789
20260204  18:40:00,124.51000213623047,125.30000305175781,124.18000030517578,125.0199966430664,174250,0,125.0199966430664
20260204  18:45:00,124.95999908447266,125.02999877929688,123.77999877929688,124.51000213623047,208162,0,124.51000213623047
20260204  18:50:00,124.56500244140625,125.08000183105469,124.06999969482422,124.95500183105469,147891,0,124.95500183105469
20260204  18:55:00,124.95500183105469,125.42990112304688,124.38009643554688,125.04000091552734,132638,0,125.04000091552734
20260204  19:00:00,125.11000061035156,125.72000122070312,124.77999877929688,125.25,159057,0,125.25
20260204  19:05:00,125.37989807128906,125.87999725341797,124.6500015258789,125.4000015258789,151026,0,125.4000015258789
20260204  19:10:00,125.45999908447266,125.66000366210938,125.19010162353516,125.44999694824219,67175,0,125.44999694824219
20260204  19:15:00,125.44999694824219,126.48999786376953,125.4000015258789,125.84500122070312,113277,0,125.84500122070312
20260204  19:20:00,125.7874984741211,126.04000091552734,124.91000366210938,125.7300033569336,165546,0,125.7300033569336
20260204  19:25:00,125.7249984741211,125.95999908447266,125.44000244140625,125.66000366210938,144111,0,125.66000366210938
20260204  19:30:00,125.63999938964844,126.33679962158203,125.43000030517578,126.26000213623047,112723,0,126.26000213623047
20260204  19:35:00,126.28050231933594,126.47599792480469,125.86270141601562,126.04810333251953,105348,0,126.04810333251953
20260204  19:40:00,126.04000091552734,127.46990203857422,125.98999786376953,127.08999633789062,169762,0,127.08999633789062
20260204  19:45:00,127.13999938964844,128.5500030517578,127.0,127.87999725341797,156516,0,127.87999725341797
20260204  19:50:00,127.89569854736328,128.5,127.44999694824219,128.07000732421875,162825,0,128.07000732421875
20260204  19:55:00,128.10000610351562,128.8800048828125,128.07000732421875,128.83999633789062,151862,0,128.83999633789062
20260204  20:00:00,128.86000061035156,129.35279846191406,128.0301055908203,128.85000610351562,179772,0,128.85000610351562
20260204  20:05:00,128.88999938964844,128.9499969482422,127.77010345458984,127.99500274658203,160338,0,127.99500274658203
20260204  20:10:00,128.0,128.26919555664062,127.2301025390625,127.48999786376953,149872,0,127.48999786376953
20260204  20:15:00,127.41999816894531,127.9000015258789,126.9000015258789,127.59500122070312,5305051,0,127.59500122070312
20260204  20:20:00,127.55999755859375,127.9000015258789,127.2073974609375,127.7249984741211,0,0,127.7249984741211
20260204  20:25:00,127.69999694824219,127.88999938964844,127.3499984741211,127.56999969482422,102592,0,127.56999969482422
20260204  20:30:00,127.58000183105469,128.3699951171875,127.47000122070312,128.19129943847656,170765,0,128.19129943847656
20260204  20:35:00,128.1970977783203,128.89999389648438,128.1199951171875,128.74899291992188,149053,0,128.74899291992188
20260204  20:40:00,128.7100067138672,129.1300048828125,128.7100067138672,129.10000610351562,210872,0,129.10000610351562
